Facility ID,Facility Name,Address_x,City/Town_x,State,ZIP Code_x,County/Parish_x,Telephone Number_x,Measure ID,Measure Name,Compared to National,Denominator_x,Score,Lower Estimate_x,Higher Estimate_x,Footnote,Start Date_x,End Date_x,Payment Measure Name,Address_y,City/Town_y,ZIP Code_y,County/Parish_y,Telephone Number_y,Payment Measure ID,Payment Category,Denominator_y,Payment,Lower Estimate_y,Higher Estimate_y,Payment Footnote,Value of Care Display ID,Value of Care Display Name,Value of Care Category,Value of Care Footnote,Start Date_y,End Date_y,Color
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,(212) 939-1000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,41,9.9,6.3,14.9,,07/01/2019,06/30/2022,Payment for heart failure patients,506 LENOX AVENUE,NEW YORK,10037,NEW YORK,(212) 939-1000,PAYM_30_HF,No Different Than the National Average Payment,40,"$19,381","$16,847","$22,153",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,(212) 939-1000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,71,16.4,12.3,21.4,,07/01/2019,06/30/2022,Payment for pneumonia patients,506 LENOX AVENUE,NEW YORK,10037,NEW YORK,(212) 939-1000,PAYM_30_PN,Greater Than the National Average Payment,67,"$24,699","$22,083","$27,392",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,195,2.7,1.6,4.3,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,750 EAST ADAMS STREET,SYRACUSE,13210,ONONDAGA,(315) 473-4240,PAYM_90_HIP_KNEE,Less Than the National Average Payment,195,"$19,117","$18,090","$20,148",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,04/01/2019,03/31/2022,lightgrey
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,122,13.3,10.5,16.9,,07/01/2019,06/30/2022,Payment for heart attack patients,750 EAST ADAMS STREET,SYRACUSE,13210,ONONDAGA,(315) 473-4240,PAYM_30_AMI,No Different Than the National Average Payment,117,"$27,596","$24,730","$30,649",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,370,12.5,10.0,15.7,,07/01/2019,06/30/2022,Payment for heart failure patients,750 EAST ADAMS STREET,SYRACUSE,13210,ONONDAGA,(315) 473-4240,PAYM_30_HF,No Different Than the National Average Payment,354,"$18,448","$17,246","$19,684",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,319,15.8,12.9,19.2,,07/01/2019,06/30/2022,Payment for pneumonia patients,750 EAST ADAMS STREET,SYRACUSE,13210,ONONDAGA,(315) 473-4240,PAYM_30_PN,No Different Than the National Average Payment,303,"$19,695","$18,359","$20,987",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,(315) 798-8100,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,128,3.6,2.2,6.0,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,2209 GENESEE STREET,UTICA,13501,ONEIDA,(315) 798-8100,PAYM_90_HIP_KNEE,Less Than the National Average Payment,127,"$17,761","$16,662","$18,972",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,04/01/2019,03/31/2022,lightgrey
330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,(315) 798-8100,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,271,13.1,10.5,16.3,,07/01/2019,06/30/2022,Payment for heart attack patients,2209 GENESEE STREET,UTICA,13501,ONEIDA,(315) 798-8100,PAYM_30_AMI,No Different Than the National Average Payment,264,"$26,277","$24,180","$28,475",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,(315) 798-8100,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,416,12.1,9.7,15.0,,07/01/2019,06/30/2022,Payment for heart failure patients,2209 GENESEE STREET,UTICA,13501,ONEIDA,(315) 798-8100,PAYM_30_HF,No Different Than the National Average Payment,398,"$19,399","$18,239","$20,584",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,(315) 798-8100,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,285,19.8,16.0,23.8,,07/01/2019,06/30/2022,Payment for pneumonia patients,2209 GENESEE STREET,UTICA,13501,ONEIDA,(315) 798-8100,PAYM_30_PN,Less Than the National Average Payment,271,"$18,868","$17,559","$20,149",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,290,2.5,1.6,4.0,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,200 BELLE TERRE ROAD,PORT JEFFERSON,11777,SUFFOLK,(631) 474-6000,PAYM_90_HIP_KNEE,Greater Than the National Average Payment,288,"$23,408","$22,271","$24,652",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Higher Payment,,04/01/2019,03/31/2022,lightgrey
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,200 BELLE TERRE ROAD,PORT JEFFERSON,11777,SUFFOLK,(631) 474-6000,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,136,13.4,9.8,18.2,,07/01/2019,06/30/2022,Payment for heart failure patients,200 BELLE TERRE ROAD,PORT JEFFERSON,11777,SUFFOLK,(631) 474-6000,PAYM_30_HF,No Different Than the National Average Payment,125,"$19,937","$17,953","$22,013",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,11777,SUFFOLK,(631) 474-6000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,120,14.4,10.6,19.0,,07/01/2019,06/30/2022,Payment for pneumonia patients,200 BELLE TERRE ROAD,PORT JEFFERSON,11777,SUFFOLK,(631) 474-6000,PAYM_30_PN,No Different Than the National Average Payment,119,"$20,290","$18,283","$22,334",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,(518) 562-7767,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,65,4.2,2.4,7.2,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,75 BEEKMAN STREET,PLATTSBURGH,12901,CLINTON,(518) 562-7767,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,64,"$21,241","$19,372","$23,296",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,(518) 562-7767,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,232,12,9.4,15.1,,07/01/2019,06/30/2022,Payment for heart attack patients,75 BEEKMAN STREET,PLATTSBURGH,12901,CLINTON,(518) 562-7767,PAYM_30_AMI,No Different Than the National Average Payment,227,"$26,570","$24,404","$29,082",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,(518) 562-7767,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,381,11.7,9.4,14.6,,07/01/2019,06/30/2022,Payment for heart failure patients,75 BEEKMAN STREET,PLATTSBURGH,12901,CLINTON,(518) 562-7767,PAYM_30_HF,No Different Than the National Average Payment,375,"$17,687","$16,610","$18,843",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,12901,CLINTON,(518) 562-7767,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,288,15.3,12.4,18.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,75 BEEKMAN STREET,PLATTSBURGH,12901,CLINTON,(518) 562-7767,PAYM_30_PN,Less Than the National Average Payment,273,"$17,778","$16,573","$19,051",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,NASSAU,(516) 705-2525,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,29,2.8,1.6,4.8,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,11570,NASSAU,(516) 705-2525,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,29,"$24,304","$21,209","$27,907",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,NASSAU,(516) 705-2525,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,58,12.2,9.2,15.8,,07/01/2019,06/30/2022,Payment for heart attack patients,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,11570,NASSAU,(516) 705-2525,PAYM_30_AMI,No Different Than the National Average Payment,55,"$29,707","$26,092","$33,847",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,NASSAU,(516) 705-2525,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,191,11.5,8.6,15.2,,07/01/2019,06/30/2022,Payment for heart failure patients,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,11570,NASSAU,(516) 705-2525,PAYM_30_HF,Greater Than the National Average Payment,184,"$21,758","$20,007","$23,735",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,NY,11570,NASSAU,(516) 705-2525,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,227,21.5,18.0,25.6,,07/01/2019,06/30/2022,Payment for pneumonia patients,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTRE,11570,NASSAU,(516) 705-2525,PAYM_30_PN,Greater Than the National Average Payment,213,"$24,018","$22,221","$25,823",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330261,PHELPS MEMORIAL HOSPITAL CENTER,701 N BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,(914) 366-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,242,3,1.8,4.9,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,701 N BROADWAY,SLEEPY HOLLOW,10591,WESTCHESTER,(914) 366-3000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,241,"$21,403","$20,303","$22,532",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330261,PHELPS MEMORIAL HOSPITAL CENTER,701 N BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,(914) 366-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,31,12.3,9.1,15.9,,07/01/2019,06/30/2022,Payment for heart attack patients,701 N BROADWAY,SLEEPY HOLLOW,10591,WESTCHESTER,(914) 366-3000,PAYM_30_AMI,No Different Than the National Average Payment,31,"$29,175","$25,275","$33,757",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330261,PHELPS MEMORIAL HOSPITAL CENTER,701 N BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,(914) 366-3000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,207,10.9,8.2,14.0,,07/01/2019,06/30/2022,Payment for heart failure patients,701 N BROADWAY,SLEEPY HOLLOW,10591,WESTCHESTER,(914) 366-3000,PAYM_30_HF,Greater Than the National Average Payment,200,"$20,370","$18,779","$22,100",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330261,PHELPS MEMORIAL HOSPITAL CENTER,701 N BROADWAY,SLEEPY HOLLOW,NY,10591,WESTCHESTER,(914) 366-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,217,16.7,13.6,20.2,,07/01/2019,06/30/2022,Payment for pneumonia patients,701 N BROADWAY,SLEEPY HOLLOW,10591,WESTCHESTER,(914) 366-3000,PAYM_30_PN,Greater Than the National Average Payment,202,"$22,221","$20,464","$24,013",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,ORANGE,(845) 561-4400,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,101,3.2,1.9,5.3,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,70 DUBOIS STREET,NEWBURGH,12550,ORANGE,(845) 561-4400,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,101,"$19,844","$18,439","$21,401",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,ORANGE,(845) 561-4400,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,132,11.9,9.3,15.1,,07/01/2019,06/30/2022,Payment for heart attack patients,70 DUBOIS STREET,NEWBURGH,12550,ORANGE,(845) 561-4400,PAYM_30_AMI,No Different Than the National Average Payment,128,"$28,362","$25,528","$31,749",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,ORANGE,(845) 561-4400,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,343,12.4,9.8,15.9,,07/01/2019,06/30/2022,Payment for heart failure patients,70 DUBOIS STREET,NEWBURGH,12550,ORANGE,(845) 561-4400,PAYM_30_HF,No Different Than the National Average Payment,337,"$19,375","$18,109","$20,712",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330264,ST LUKE'S CORNWALL HOSPITAL,70 DUBOIS STREET,NEWBURGH,NY,12550,ORANGE,(845) 561-4400,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,302,17.8,14.7,21.4,,07/01/2019,06/30/2022,Payment for pneumonia patients,70 DUBOIS STREET,NEWBURGH,12550,ORANGE,(845) 561-4400,PAYM_30_PN,No Different Than the National Average Payment,287,"$20,268","$18,832","$21,644",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,(315) 462-9561,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,2 COULTER ROAD,CLIFTON SPRINGS,14432,ONTARIO,(315) 462-9561,PAYM_90_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,(315) 462-9561,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,2 COULTER ROAD,CLIFTON SPRINGS,14432,ONTARIO,(315) 462-9561,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,(315) 462-9561,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,41,12.9,8.5,19.1,,07/01/2019,06/30/2022,Payment for heart failure patients,2 COULTER ROAD,CLIFTON SPRINGS,14432,ONTARIO,(315) 462-9561,PAYM_30_HF,No Different Than the National Average Payment,39,"$18,266","$15,904","$20,914",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,2 COULTER ROAD,CLIFTON SPRINGS,NY,14432,ONTARIO,(315) 462-9561,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,34,16.9,12.0,23.3,,07/01/2019,06/30/2022,Payment for pneumonia patients,2 COULTER ROAD,CLIFTON SPRINGS,14432,ONTARIO,(315) 462-9561,PAYM_30_PN,No Different Than the National Average Payment,34,"$19,907","$16,976","$22,904",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,WESTCHESTER,(914) 734-3611,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,180,3.3,2.1,5.4,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,1980 CROMPOND ROAD,CORTLANDT MANOR,10567,WESTCHESTER,(914) 734-3611,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,179,"$21,049","$19,803","$22,344",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,WESTCHESTER,(914) 734-3611,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,59,12.5,9.4,16.6,,07/01/2019,06/30/2022,Payment for heart attack patients,1980 CROMPOND ROAD,CORTLANDT MANOR,10567,WESTCHESTER,(914) 734-3611,PAYM_30_AMI,No Different Than the National Average Payment,56,"$28,080","$24,568","$32,093",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330267,HUDSON VALLEY HOSPITAL CENTER,1980 CROMPOND ROAD,CORTLANDT MANOR,NY,10567,WESTCHESTER,(914) 734-3611,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,332,10.9,8.6,13.5,,07/01/2019,06/30/2022,Payment for heart failure patients,1980 CROMPOND ROAD,CORTLANDT MANOR,10567,WESTCHESTER,(914) 734-3611,PAYM_30_HF,No Different Than the National Average Payment,320,"$18,987","$17,729","$20,406",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
